"county","cases","date","day","month","hour","decimal.date","date.format","date.only","stamp","new.cases"
"Sullivan",23,"2020-03-24 14:49:00",24,3,14,2020.22834889192,"2020-03-24 14:49:00","2020-03-24","Mar 24",0
"Sullivan",39,"2020-03-25 13:46:00",25,3,13,2020.23096159684,"2020-03-25 13:46:00","2020-03-25","Mar 25",16
"Sullivan",53,"2020-03-26 13:49:00",26,3,13,2020.23369952945,"2020-03-26 13:49:00","2020-03-26","Mar 26",14
"Sullivan",64,"2020-03-27 14:19:00",27,3,14,2020.23648869156,"2020-03-27 14:19:00","2020-03-27","Mar 27",11
"Sullivan",72,"2020-03-28 14:55:00",28,3,14,2020.23928923801,"2020-03-28 14:55:00","2020-03-28","Mar 28",8
"Sullivan",88,"2020-03-29 15:38:00",29,3,15,2020.24210306618,"2020-03-29 15:38:00","2020-03-29","Mar 29",16
"Sullivan",101,"2020-03-30 15:58:00",30,3,15,2020.2448732544,"2020-03-30 15:58:00","2020-03-30","Mar 30",13
"Sullivan",109,"2020-03-31 15:28:00",31,3,15,2020.24754857316,"2020-03-31 15:28:00","2020-03-31","Mar 31",8
"Sullivan",121,"2020-04-01 15:10:00",1,4,15,2020.25024666059,"2020-04-01 15:10:00","2020-04-01","Apr 01",12
"Sullivan",143,"2020-04-02 16:00:00",2,4,16,2020.25307377049,"2020-04-02 16:00:00","2020-04-02","Apr 02",22
"Sullivan",168,"2020-04-03 05:30:00",3,4,5,2020.25461065574,"2020-04-03 05:30:00","2020-04-03","Apr 03",25
"Sullivan",234,"2020-04-04 23:59:00",4,4,23,2020.25944710079,"2020-04-04 23:59:00","2020-04-04","Apr 04",66
"Sullivan",253,"2020-04-05 23:59:00",5,4,23,2020.26217934123,"2020-04-05 23:59:00","2020-04-05","Apr 05",19
"Sullivan",253,"2020-04-06 23:59:00",6,4,23,2020.26491158166,"2020-04-06 23:59:00","2020-04-06","Apr 06",0
"Sullivan",270,"2020-04-07 23:59:00",7,4,23,2020.2676438221,"2020-04-07 23:59:00","2020-04-07","Apr 07",17
"Tioga",0,"2020-03-02 23:59:00",2,3,23,2020.16939700971,"2020-03-02 23:59:00","2020-03-02","Mar 02",0
"Tioga",0,"2020-03-03 23:59:00",3,3,23,2020.17212925015,"2020-03-03 23:59:00","2020-03-03","Mar 03",0
"Tioga",0,"2020-03-04 18:00:00",4,3,18,2020.17418032787,"2020-03-04 18:00:00","2020-03-04","Mar 04",0
"Tioga",0,"2020-03-05 14:00:00",5,3,14,2020.1764571949,"2020-03-05 14:00:00","2020-03-05","Mar 05",0
"Tioga",0,"2020-03-06 17:30:00",6,3,17,2020.17958788707,"2020-03-06 17:30:00","2020-03-06","Mar 06",0
"Tioga",0,"2020-03-07 23:59:00",7,3,23,2020.1830582119,"2020-03-07 23:59:00","2020-03-07","Mar 07",0
"Tioga",0,"2020-03-08 11:00:00",8,3,11,2020.18419854281,"2020-03-08 11:00:00","2020-03-08","Mar 08",0
"Tioga",0,"2020-03-09 11:15:00",9,3,11,2020.18695924408,"2020-03-09 11:15:00","2020-03-09","Mar 09",0
"Tioga",0,"2020-03-10 11:15:00",10,3,11,2020.18969148452,"2020-03-10 11:15:00","2020-03-10","Mar 10",0
"Tioga",0,"2020-03-11 16:00:00",11,3,16,2020.19296448087,"2020-03-11 16:00:00","2020-03-11","Mar 11",0
"Tioga",0,"2020-03-12 16:00:00",12,3,16,2020.19569672131,"2020-03-12 16:00:00","2020-03-12","Mar 12",0
"Tioga",0,"2020-03-13 15:00:00",13,3,15,2020.1983151184,"2020-03-13 15:00:00","2020-03-13","Mar 13",0
"Tioga",1,"2020-03-14 20:00:00",14,3,20,2020.20161657559,"2020-03-14 20:00:00","2020-03-14","Mar 14",1
"Tioga",1,"2020-03-15 15:00:00",15,3,15,2020.20377959927,"2020-03-15 15:00:00","2020-03-15","Mar 15",0
"Tioga",1,"2020-03-16 23:59:00",16,3,23,2020.20753453248,"2020-03-16 23:59:00","2020-03-16","Mar 16",0
"Tioga",1,"2020-03-17 20:15:00",17,3,20,2020.20984175774,"2020-03-17 20:15:00","2020-03-17","Mar 17",0
"Tioga",1,"2020-03-18 15:00:00",18,3,15,2020.21197632058,"2020-03-18 15:00:00","2020-03-18","Mar 18",0
"Tioga",1,"2020-03-19 13:20:00",19,3,13,2020.2145188221,"2020-03-19 13:20:00","2020-03-19","Mar 19",0
"Tioga",1,"2020-03-20 15:25:00",20,3,15,2020.21748823619,"2020-03-20 15:25:00","2020-03-20","Mar 20",0
"Tioga",1,"2020-03-21 16:14:00",21,3,16,2020.22031344869,"2020-03-21 16:14:00","2020-03-21","Mar 21",0
"Tioga",1,"2020-03-22 14:15:00",22,3,14,2020.22281989982,"2020-03-22 14:15:00","2020-03-22","Mar 22",0
"Tioga",1,"2020-03-23 15:03:00",23,3,15,2020.22564321494,"2020-03-23 15:03:00","2020-03-23","Mar 23",0
"Tioga",1,"2020-03-24 14:49:00",24,3,14,2020.22834889192,"2020-03-24 14:49:00","2020-03-24","Mar 24",0
"Tioga",1,"2020-03-25 13:46:00",25,3,13,2020.23096159684,"2020-03-25 13:46:00","2020-03-25","Mar 25",0
"Tioga",2,"2020-03-26 13:49:00",26,3,13,2020.23369952945,"2020-03-26 13:49:00","2020-03-26","Mar 26",1
"Tioga",2,"2020-03-27 14:19:00",27,3,14,2020.23648869156,"2020-03-27 14:19:00","2020-03-27","Mar 27",0
"Tioga",4,"2020-03-28 14:55:00",28,3,14,2020.23928923801,"2020-03-28 14:55:00","2020-03-28","Mar 28",2
"Tioga",4,"2020-03-29 15:38:00",29,3,15,2020.24210306618,"2020-03-29 15:38:00","2020-03-29","Mar 29",0
"Tioga",4,"2020-03-30 15:58:00",30,3,15,2020.2448732544,"2020-03-30 15:58:00","2020-03-30","Mar 30",0
"Tioga",7,"2020-03-31 15:28:00",31,3,15,2020.24754857316,"2020-03-31 15:28:00","2020-03-31","Mar 31",3
"Tioga",7,"2020-04-01 15:10:00",1,4,15,2020.25024666059,"2020-04-01 15:10:00","2020-04-01","Apr 01",0
"Tioga",7,"2020-04-02 16:00:00",2,4,16,2020.25307377049,"2020-04-02 16:00:00","2020-04-02","Apr 02",0
"Tioga",7,"2020-04-03 05:30:00",3,4,5,2020.25461065574,"2020-04-03 05:30:00","2020-04-03","Apr 03",0
"Tioga",7,"2020-04-04 23:59:00",4,4,23,2020.25944710079,"2020-04-04 23:59:00","2020-04-04","Apr 04",0
"Tioga",8,"2020-04-05 23:59:00",5,4,23,2020.26217934123,"2020-04-05 23:59:00","2020-04-05","Apr 05",1
"Tioga",8,"2020-04-06 23:59:00",6,4,23,2020.26491158166,"2020-04-06 23:59:00","2020-04-06","Apr 06",0
"Tioga",8,"2020-04-07 23:59:00",7,4,23,2020.2676438221,"2020-04-07 23:59:00","2020-04-07","Apr 07",0
"Tompkins",0,"2020-03-02 23:59:00",2,3,23,2020.16939700971,"2020-03-02 23:59:00","2020-03-02","Mar 02",0
"Tompkins",0,"2020-03-03 23:59:00",3,3,23,2020.17212925015,"2020-03-03 23:59:00","2020-03-03","Mar 03",0
"Tompkins",0,"2020-03-04 18:00:00",4,3,18,2020.17418032787,"2020-03-04 18:00:00","2020-03-04","Mar 04",0
"Tompkins",0,"2020-03-05 14:00:00",5,3,14,2020.1764571949,"2020-03-05 14:00:00","2020-03-05","Mar 05",0
"Tompkins",0,"2020-03-06 17:30:00",6,3,17,2020.17958788707,"2020-03-06 17:30:00","2020-03-06","Mar 06",0
"Tompkins",0,"2020-03-07 23:59:00",7,3,23,2020.1830582119,"2020-03-07 23:59:00","2020-03-07","Mar 07",0
"Tompkins",0,"2020-03-08 11:00:00",8,3,11,2020.18419854281,"2020-03-08 11:00:00","2020-03-08","Mar 08",0
"Tompkins",0,"2020-03-09 11:15:00",9,3,11,2020.18695924408,"2020-03-09 11:15:00","2020-03-09","Mar 09",0
"Tompkins",0,"2020-03-10 11:15:00",10,3,11,2020.18969148452,"2020-03-10 11:15:00","2020-03-10","Mar 10",0
"Tompkins",0,"2020-03-11 16:00:00",11,3,16,2020.19296448087,"2020-03-11 16:00:00","2020-03-11","Mar 11",0
"Tompkins",0,"2020-03-12 16:00:00",12,3,16,2020.19569672131,"2020-03-12 16:00:00","2020-03-12","Mar 12",0
"Tompkins",0,"2020-03-13 15:00:00",13,3,15,2020.1983151184,"2020-03-13 15:00:00","2020-03-13","Mar 13",0
"Tompkins",1,"2020-03-14 20:00:00",14,3,20,2020.20161657559,"2020-03-14 20:00:00","2020-03-14","Mar 14",1
"Tompkins",1,"2020-03-15 15:00:00",15,3,15,2020.20377959927,"2020-03-15 15:00:00","2020-03-15","Mar 15",0
"Tompkins",1,"2020-03-16 23:59:00",16,3,23,2020.20753453248,"2020-03-16 23:59:00","2020-03-16","Mar 16",0
"Tompkins",2,"2020-03-17 20:15:00",17,3,20,2020.20984175774,"2020-03-17 20:15:00","2020-03-17","Mar 17",1
"Tompkins",3,"2020-03-18 15:00:00",18,3,15,2020.21197632058,"2020-03-18 15:00:00","2020-03-18","Mar 18",1
"Tompkins",6,"2020-03-19 13:20:00",19,3,13,2020.2145188221,"2020-03-19 13:20:00","2020-03-19","Mar 19",3
"Tompkins",7,"2020-03-20 15:25:00",20,3,15,2020.21748823619,"2020-03-20 15:25:00","2020-03-20","Mar 20",1
"Tompkins",11,"2020-03-21 16:14:00",21,3,16,2020.22031344869,"2020-03-21 16:14:00","2020-03-21","Mar 21",4
"Tompkins",13,"2020-03-22 14:15:00",22,3,14,2020.22281989982,"2020-03-22 14:15:00","2020-03-22","Mar 22",2
"Tompkins",15,"2020-03-23 15:03:00",23,3,15,2020.22564321494,"2020-03-23 15:03:00","2020-03-23","Mar 23",2
"Tompkins",15,"2020-03-24 14:49:00",24,3,14,2020.22834889192,"2020-03-24 14:49:00","2020-03-24","Mar 24",0
"Tompkins",16,"2020-03-25 13:46:00",25,3,13,2020.23096159684,"2020-03-25 13:46:00","2020-03-25","Mar 25",1
"Tompkins",22,"2020-03-26 13:49:00",26,3,13,2020.23369952945,"2020-03-26 13:49:00","2020-03-26","Mar 26",6
"Tompkins",26,"2020-03-27 14:19:00",27,3,14,2020.23648869156,"2020-03-27 14:19:00","2020-03-27","Mar 27",4
"Tompkins",45,"2020-03-28 14:55:00",28,3,14,2020.23928923801,"2020-03-28 14:55:00","2020-03-28","Mar 28",19
"Tompkins",52,"2020-03-29 15:38:00",29,3,15,2020.24210306618,"2020-03-29 15:38:00","2020-03-29","Mar 29",7
"Tompkins",66,"2020-03-30 15:58:00",30,3,15,2020.2448732544,"2020-03-30 15:58:00","2020-03-30","Mar 30",14
"Tompkins",66,"2020-03-31 15:28:00",31,3,15,2020.24754857316,"2020-03-31 15:28:00","2020-03-31","Mar 31",0
"Tompkins",68,"2020-04-01 15:10:00",1,4,15,2020.25024666059,"2020-04-01 15:10:00","2020-04-01","Apr 01",2
"Tompkins",74,"2020-04-02 16:00:00",2,4,16,2020.25307377049,"2020-04-02 16:00:00","2020-04-02","Apr 02",6
"Tompkins",84,"2020-04-03 05:30:00",3,4,5,2020.25461065574,"2020-04-03 05:30:00","2020-04-03","Apr 03",10
"Tompkins",88,"2020-04-04 23:59:00",4,4,23,2020.25944710079,"2020-04-04 23:59:00","2020-04-04","Apr 04",4
"Tompkins",94,"2020-04-05 23:59:00",5,4,23,2020.26217934123,"2020-04-05 23:59:00","2020-04-05","Apr 05",6
"Tompkins",94,"2020-04-06 23:59:00",6,4,23,2020.26491158166,"2020-04-06 23:59:00","2020-04-06","Apr 06",0
"Tompkins",97,"2020-04-07 23:59:00",7,4,23,2020.2676438221,"2020-04-07 23:59:00","2020-04-07","Apr 07",3
"Ulster",0,"2020-03-02 23:59:00",2,3,23,2020.16939700971,"2020-03-02 23:59:00","2020-03-02","Mar 02",0
"Ulster",0,"2020-03-03 23:59:00",3,3,23,2020.17212925015,"2020-03-03 23:59:00","2020-03-03","Mar 03",0
"Ulster",0,"2020-03-04 18:00:00",4,3,18,2020.17418032787,"2020-03-04 18:00:00","2020-03-04","Mar 04",0
"Ulster",0,"2020-03-05 14:00:00",5,3,14,2020.1764571949,"2020-03-05 14:00:00","2020-03-05","Mar 05",0
"Ulster",0,"2020-03-06 17:30:00",6,3,17,2020.17958788707,"2020-03-06 17:30:00","2020-03-06","Mar 06",0
"Ulster",0,"2020-03-07 23:59:00",7,3,23,2020.1830582119,"2020-03-07 23:59:00","2020-03-07","Mar 07",0
"Ulster",1,"2020-03-08 11:00:00",8,3,11,2020.18419854281,"2020-03-08 11:00:00","2020-03-08","Mar 08",1
"Ulster",1,"2020-03-09 11:15:00",9,3,11,2020.18695924408,"2020-03-09 11:15:00","2020-03-09","Mar 09",0
"Ulster",1,"2020-03-10 11:15:00",10,3,11,2020.18969148452,"2020-03-10 11:15:00","2020-03-10","Mar 10",0
"Ulster",1,"2020-03-11 16:00:00",11,3,16,2020.19296448087,"2020-03-11 16:00:00","2020-03-11","Mar 11",0
"Ulster",4,"2020-03-12 16:00:00",12,3,16,2020.19569672131,"2020-03-12 16:00:00","2020-03-12","Mar 12",3
"Ulster",5,"2020-03-13 15:00:00",13,3,15,2020.1983151184,"2020-03-13 15:00:00","2020-03-13","Mar 13",1
"Ulster",5,"2020-03-14 20:00:00",14,3,20,2020.20161657559,"2020-03-14 20:00:00","2020-03-14","Mar 14",0
"Ulster",5,"2020-03-15 15:00:00",15,3,15,2020.20377959927,"2020-03-15 15:00:00","2020-03-15","Mar 15",0
"Ulster",5,"2020-03-16 23:59:00",16,3,23,2020.20753453248,"2020-03-16 23:59:00","2020-03-16","Mar 16",0
"Ulster",8,"2020-03-17 20:15:00",17,3,20,2020.20984175774,"2020-03-17 20:15:00","2020-03-17","Mar 17",3
"Ulster",9,"2020-03-18 15:00:00",18,3,15,2020.21197632058,"2020-03-18 15:00:00","2020-03-18","Mar 18",1
"Ulster",10,"2020-03-19 13:20:00",19,3,13,2020.2145188221,"2020-03-19 13:20:00","2020-03-19","Mar 19",1
"Ulster",12,"2020-03-20 15:25:00",20,3,15,2020.21748823619,"2020-03-20 15:25:00","2020-03-20","Mar 20",2
"Ulster",18,"2020-03-21 16:14:00",21,3,16,2020.22031344869,"2020-03-21 16:14:00","2020-03-21","Mar 21",6
"Ulster",26,"2020-03-22 14:15:00",22,3,14,2020.22281989982,"2020-03-22 14:15:00","2020-03-22","Mar 22",8
"Ulster",35,"2020-03-23 15:03:00",23,3,15,2020.22564321494,"2020-03-23 15:03:00","2020-03-23","Mar 23",9
"Ulster",35,"2020-03-24 14:49:00",24,3,14,2020.22834889192,"2020-03-24 14:49:00","2020-03-24","Mar 24",0
"Ulster",65,"2020-03-25 13:46:00",25,3,13,2020.23096159684,"2020-03-25 13:46:00","2020-03-25","Mar 25",30
"Ulster",78,"2020-03-26 13:49:00",26,3,13,2020.23369952945,"2020-03-26 13:49:00","2020-03-26","Mar 26",13
"Ulster",98,"2020-03-27 14:19:00",27,3,14,2020.23648869156,"2020-03-27 14:19:00","2020-03-27","Mar 27",20
"Ulster",128,"2020-03-28 14:55:00",28,3,14,2020.23928923801,"2020-03-28 14:55:00","2020-03-28","Mar 28",30
"Ulster",146,"2020-03-29 15:38:00",29,3,15,2020.24210306618,"2020-03-29 15:38:00","2020-03-29","Mar 29",18
"Ulster",190,"2020-03-30 15:58:00",30,3,15,2020.2448732544,"2020-03-30 15:58:00","2020-03-30","Mar 30",44
"Ulster",211,"2020-03-31 15:28:00",31,3,15,2020.24754857316,"2020-03-31 15:28:00","2020-03-31","Mar 31",21
"Ulster",221,"2020-04-01 15:10:00",1,4,15,2020.25024666059,"2020-04-01 15:10:00","2020-04-01","Apr 01",10
"Ulster",240,"2020-04-02 16:00:00",2,4,16,2020.25307377049,"2020-04-02 16:00:00","2020-04-02","Apr 02",19
"Ulster",263,"2020-04-03 05:30:00",3,4,5,2020.25461065574,"2020-04-03 05:30:00","2020-04-03","Apr 03",23
"Ulster",332,"2020-04-04 23:59:00",4,4,23,2020.25944710079,"2020-04-04 23:59:00","2020-04-04","Apr 04",69
"Ulster",372,"2020-04-05 23:59:00",5,4,23,2020.26217934123,"2020-04-05 23:59:00","2020-04-05","Apr 05",40
"Ulster",372,"2020-04-06 23:59:00",6,4,23,2020.26491158166,"2020-04-06 23:59:00","2020-04-06","Apr 06",0
"Ulster",398,"2020-04-07 23:59:00",7,4,23,2020.2676438221,"2020-04-07 23:59:00","2020-04-07","Apr 07",26
"Warren",0,"2020-03-02 23:59:00",2,3,23,2020.16939700971,"2020-03-02 23:59:00","2020-03-02","Mar 02",0
"Warren",0,"2020-03-03 23:59:00",3,3,23,2020.17212925015,"2020-03-03 23:59:00","2020-03-03","Mar 03",0
"Warren",0,"2020-03-04 18:00:00",4,3,18,2020.17418032787,"2020-03-04 18:00:00","2020-03-04","Mar 04",0
"Warren",0,"2020-03-05 14:00:00",5,3,14,2020.1764571949,"2020-03-05 14:00:00","2020-03-05","Mar 05",0
"Warren",0,"2020-03-06 17:30:00",6,3,17,2020.17958788707,"2020-03-06 17:30:00","2020-03-06","Mar 06",0
"Warren",0,"2020-03-07 23:59:00",7,3,23,2020.1830582119,"2020-03-07 23:59:00","2020-03-07","Mar 07",0
"Warren",0,"2020-03-08 11:00:00",8,3,11,2020.18419854281,"2020-03-08 11:00:00","2020-03-08","Mar 08",0
"Warren",0,"2020-03-09 11:15:00",9,3,11,2020.18695924408,"2020-03-09 11:15:00","2020-03-09","Mar 09",0
"Warren",0,"2020-03-10 11:15:00",10,3,11,2020.18969148452,"2020-03-10 11:15:00","2020-03-10","Mar 10",0
"Warren",0,"2020-03-11 16:00:00",11,3,16,2020.19296448087,"2020-03-11 16:00:00","2020-03-11","Mar 11",0
"Warren",0,"2020-03-12 16:00:00",12,3,16,2020.19569672131,"2020-03-12 16:00:00","2020-03-12","Mar 12",0
"Warren",0,"2020-03-13 15:00:00",13,3,15,2020.1983151184,"2020-03-13 15:00:00","2020-03-13","Mar 13",0
"Warren",0,"2020-03-14 20:00:00",14,3,20,2020.20161657559,"2020-03-14 20:00:00","2020-03-14","Mar 14",0
"Warren",0,"2020-03-15 15:00:00",15,3,15,2020.20377959927,"2020-03-15 15:00:00","2020-03-15","Mar 15",0
"Warren",0,"2020-03-16 23:59:00",16,3,23,2020.20753453248,"2020-03-16 23:59:00","2020-03-16","Mar 16",0
"Warren",0,"2020-03-17 20:15:00",17,3,20,2020.20984175774,"2020-03-17 20:15:00","2020-03-17","Mar 17",0
"Warren",1,"2020-03-18 15:00:00",18,3,15,2020.21197632058,"2020-03-18 15:00:00","2020-03-18","Mar 18",1
"Warren",1,"2020-03-19 13:20:00",19,3,13,2020.2145188221,"2020-03-19 13:20:00","2020-03-19","Mar 19",0
"Warren",1,"2020-03-20 15:25:00",20,3,15,2020.21748823619,"2020-03-20 15:25:00","2020-03-20","Mar 20",0
"Warren",1,"2020-03-21 16:14:00",21,3,16,2020.22031344869,"2020-03-21 16:14:00","2020-03-21","Mar 21",0
"Warren",1,"2020-03-22 14:15:00",22,3,14,2020.22281989982,"2020-03-22 14:15:00","2020-03-22","Mar 22",0
"Warren",2,"2020-03-23 15:03:00",23,3,15,2020.22564321494,"2020-03-23 15:03:00","2020-03-23","Mar 23",1
"Warren",2,"2020-03-24 14:49:00",24,3,14,2020.22834889192,"2020-03-24 14:49:00","2020-03-24","Mar 24",0
"Warren",2,"2020-03-25 13:46:00",25,3,13,2020.23096159684,"2020-03-25 13:46:00","2020-03-25","Mar 25",0
"Warren",2,"2020-03-26 13:49:00",26,3,13,2020.23369952945,"2020-03-26 13:49:00","2020-03-26","Mar 26",0
"Warren",8,"2020-03-27 14:19:00",27,3,14,2020.23648869156,"2020-03-27 14:19:00","2020-03-27","Mar 27",6
"Warren",13,"2020-03-28 14:55:00",28,3,14,2020.23928923801,"2020-03-28 14:55:00","2020-03-28","Mar 28",5
"Warren",18,"2020-03-29 15:38:00",29,3,15,2020.24210306618,"2020-03-29 15:38:00","2020-03-29","Mar 29",5
"Warren",18,"2020-03-30 15:58:00",30,3,15,2020.2448732544,"2020-03-30 15:58:00","2020-03-30","Mar 30",0
"Warren",18,"2020-03-31 15:28:00",31,3,15,2020.24754857316,"2020-03-31 15:28:00","2020-03-31","Mar 31",0
"Warren",18,"2020-04-01 15:10:00",1,4,15,2020.25024666059,"2020-04-01 15:10:00","2020-04-01","Apr 01",0
"Warren",18,"2020-04-02 16:00:00",2,4,16,2020.25307377049,"2020-04-02 16:00:00","2020-04-02","Apr 02",0
"Warren",19,"2020-04-03 05:30:00",3,4,5,2020.25461065574,"2020-04-03 05:30:00","2020-04-03","Apr 03",1
"Warren",25,"2020-04-04 23:59:00",4,4,23,2020.25944710079,"2020-04-04 23:59:00","2020-04-04","Apr 04",6
"Warren",26,"2020-04-05 23:59:00",5,4,23,2020.26217934123,"2020-04-05 23:59:00","2020-04-05","Apr 05",1
"Warren",26,"2020-04-06 23:59:00",6,4,23,2020.26491158166,"2020-04-06 23:59:00","2020-04-06","Apr 06",0
"Warren",31,"2020-04-07 23:59:00",7,4,23,2020.2676438221,"2020-04-07 23:59:00","2020-04-07","Apr 07",5
"Washington",0,"2020-03-02 23:59:00",2,3,23,2020.16939700971,"2020-03-02 23:59:00","2020-03-02","Mar 02",0
"Washington",0,"2020-03-03 23:59:00",3,3,23,2020.17212925015,"2020-03-03 23:59:00","2020-03-03","Mar 03",0
"Washington",0,"2020-03-04 18:00:00",4,3,18,2020.17418032787,"2020-03-04 18:00:00","2020-03-04","Mar 04",0
"Washington",0,"2020-03-05 14:00:00",5,3,14,2020.1764571949,"2020-03-05 14:00:00","2020-03-05","Mar 05",0
"Washington",0,"2020-03-06 17:30:00",6,3,17,2020.17958788707,"2020-03-06 17:30:00","2020-03-06","Mar 06",0
"Washington",0,"2020-03-07 23:59:00",7,3,23,2020.1830582119,"2020-03-07 23:59:00","2020-03-07","Mar 07",0
"Washington",0,"2020-03-08 11:00:00",8,3,11,2020.18419854281,"2020-03-08 11:00:00","2020-03-08","Mar 08",0
"Washington",0,"2020-03-09 11:15:00",9,3,11,2020.18695924408,"2020-03-09 11:15:00","2020-03-09","Mar 09",0
"Washington",0,"2020-03-10 11:15:00",10,3,11,2020.18969148452,"2020-03-10 11:15:00","2020-03-10","Mar 10",0
"Washington",0,"2020-03-11 16:00:00",11,3,16,2020.19296448087,"2020-03-11 16:00:00","2020-03-11","Mar 11",0
"Washington",0,"2020-03-12 16:00:00",12,3,16,2020.19569672131,"2020-03-12 16:00:00","2020-03-12","Mar 12",0
"Washington",0,"2020-03-13 15:00:00",13,3,15,2020.1983151184,"2020-03-13 15:00:00","2020-03-13","Mar 13",0
"Washington",0,"2020-03-14 20:00:00",14,3,20,2020.20161657559,"2020-03-14 20:00:00","2020-03-14","Mar 14",0
"Washington",0,"2020-03-15 15:00:00",15,3,15,2020.20377959927,"2020-03-15 15:00:00","2020-03-15","Mar 15",0
"Washington",0,"2020-03-16 23:59:00",16,3,23,2020.20753453248,"2020-03-16 23:59:00","2020-03-16","Mar 16",0
"Washington",0,"2020-03-17 20:15:00",17,3,20,2020.20984175774,"2020-03-17 20:15:00","2020-03-17","Mar 17",0
"Washington",1,"2020-03-18 15:00:00",18,3,15,2020.21197632058,"2020-03-18 15:00:00","2020-03-18","Mar 18",1
"Washington",1,"2020-03-19 13:20:00",19,3,13,2020.2145188221,"2020-03-19 13:20:00","2020-03-19","Mar 19",0
"Washington",1,"2020-03-20 15:25:00",20,3,15,2020.21748823619,"2020-03-20 15:25:00","2020-03-20","Mar 20",0
"Washington",1,"2020-03-21 16:14:00",21,3,16,2020.22031344869,"2020-03-21 16:14:00","2020-03-21","Mar 21",0
"Washington",1,"2020-03-22 14:15:00",22,3,14,2020.22281989982,"2020-03-22 14:15:00","2020-03-22","Mar 22",0
"Washington",3,"2020-03-23 15:03:00",23,3,15,2020.22564321494,"2020-03-23 15:03:00","2020-03-23","Mar 23",2
"Washington",3,"2020-03-24 14:49:00",24,3,14,2020.22834889192,"2020-03-24 14:49:00","2020-03-24","Mar 24",0
"Washington",4,"2020-03-25 13:46:00",25,3,13,2020.23096159684,"2020-03-25 13:46:00","2020-03-25","Mar 25",1
"Washington",4,"2020-03-26 13:49:00",26,3,13,2020.23369952945,"2020-03-26 13:49:00","2020-03-26","Mar 26",0
"Washington",6,"2020-03-27 14:19:00",27,3,14,2020.23648869156,"2020-03-27 14:19:00","2020-03-27","Mar 27",2
"Washington",6,"2020-03-28 14:55:00",28,3,14,2020.23928923801,"2020-03-28 14:55:00","2020-03-28","Mar 28",0
"Washington",7,"2020-03-29 15:38:00",29,3,15,2020.24210306618,"2020-03-29 15:38:00","2020-03-29","Mar 29",1
"Washington",7,"2020-03-30 15:58:00",30,3,15,2020.2448732544,"2020-03-30 15:58:00","2020-03-30","Mar 30",0
"Washington",10,"2020-03-31 15:28:00",31,3,15,2020.24754857316,"2020-03-31 15:28:00","2020-03-31","Mar 31",3
"Washington",10,"2020-04-01 15:10:00",1,4,15,2020.25024666059,"2020-04-01 15:10:00","2020-04-01","Apr 01",0
"Washington",12,"2020-04-02 16:00:00",2,4,16,2020.25307377049,"2020-04-02 16:00:00","2020-04-02","Apr 02",2
"Washington",15,"2020-04-03 05:30:00",3,4,5,2020.25461065574,"2020-04-03 05:30:00","2020-04-03","Apr 03",3
"Washington",18,"2020-04-04 23:59:00",4,4,23,2020.25944710079,"2020-04-04 23:59:00","2020-04-04","Apr 04",3
"Washington",19,"2020-04-05 23:59:00",5,4,23,2020.26217934123,"2020-04-05 23:59:00","2020-04-05","Apr 05",1
"Washington",19,"2020-04-06 23:59:00",6,4,23,2020.26491158166,"2020-04-06 23:59:00","2020-04-06","Apr 06",0
"Washington",19,"2020-04-07 23:59:00",7,4,23,2020.2676438221,"2020-04-07 23:59:00","2020-04-07","Apr 07",0
"Wayne",0,"2020-03-02 23:59:00",2,3,23,2020.16939700971,"2020-03-02 23:59:00","2020-03-02","Mar 02",0
"Wayne",0,"2020-03-03 23:59:00",3,3,23,2020.17212925015,"2020-03-03 23:59:00","2020-03-03","Mar 03",0
"Wayne",0,"2020-03-04 18:00:00",4,3,18,2020.17418032787,"2020-03-04 18:00:00","2020-03-04","Mar 04",0
"Wayne",0,"2020-03-05 14:00:00",5,3,14,2020.1764571949,"2020-03-05 14:00:00","2020-03-05","Mar 05",0
"Wayne",0,"2020-03-06 17:30:00",6,3,17,2020.17958788707,"2020-03-06 17:30:00","2020-03-06","Mar 06",0
"Wayne",0,"2020-03-07 23:59:00",7,3,23,2020.1830582119,"2020-03-07 23:59:00","2020-03-07","Mar 07",0
"Wayne",0,"2020-03-08 11:00:00",8,3,11,2020.18419854281,"2020-03-08 11:00:00","2020-03-08","Mar 08",0
"Wayne",0,"2020-03-09 11:15:00",9,3,11,2020.18695924408,"2020-03-09 11:15:00","2020-03-09","Mar 09",0
"Wayne",0,"2020-03-10 11:15:00",10,3,11,2020.18969148452,"2020-03-10 11:15:00","2020-03-10","Mar 10",0
"Wayne",0,"2020-03-11 16:00:00",11,3,16,2020.19296448087,"2020-03-11 16:00:00","2020-03-11","Mar 11",0
"Wayne",0,"2020-03-12 16:00:00",12,3,16,2020.19569672131,"2020-03-12 16:00:00","2020-03-12","Mar 12",0
"Wayne",0,"2020-03-13 15:00:00",13,3,15,2020.1983151184,"2020-03-13 15:00:00","2020-03-13","Mar 13",0
"Wayne",0,"2020-03-14 20:00:00",14,3,20,2020.20161657559,"2020-03-14 20:00:00","2020-03-14","Mar 14",0
"Wayne",0,"2020-03-15 15:00:00",15,3,15,2020.20377959927,"2020-03-15 15:00:00","2020-03-15","Mar 15",0
"Wayne",0,"2020-03-16 23:59:00",16,3,23,2020.20753453248,"2020-03-16 23:59:00","2020-03-16","Mar 16",0
